Index,U.sw_419051,C.sw_419051,E.sw_419051,Q.sw_419051,Qq.sw_419051,Qs.sw_419051,Qd.sw_419051,G.gw_shallow,G.gw_deep,Uq.sw_419051,Us.sw_419051,Ud.sw_419051,R.gw_shallow,R.gw_deep,Gf.GwFlow,swE.sw_419051,S.gw_shallow,S.gw_deep,Glevel.gw_shallow.GW030130_1,Glevel.gw_shallow.GW030131_1,Glevel.gw_shallow.GW030132_2,Glevel.gw_shallow.GW036186_1,Glevel.gw_shallow.GW036187_1,Glevel.gw_deep.GW030129_1,Glevel.gw_deep.GW030130_2,Glevel.gw_deep.GW030133_1,Glevel.gw_deep.GW030134_1
1995-06-16,0,383085.338917421,723.2940985371,2.5883785407,1.18245047230274E-015,0,2.5883785407,754.7610497383,0,0,0,171.7940353258,22.368802471,0,0,0,-95.4910624696,-140169.159098708,-5.2550514903,-5.4050259467,-6.0893446047,-9.6627644546,-8.2702513056,0,0,0,0
1995-06-17,2.72448730243013E-012,383278.366320767,596.6487547757,2.6658974311,9.4461575569118E-013,0,2.6658974311,777.3652547085,0,2.72448730243013E-012,0,5.37864857,25.2701024014,0,0,0,-73.1044840774,-140171.824996139,-5.2529350737,-5.4025081377,-6.0854488457,-9.6504498043,-8.2620564109,0,0,0,0
1995-06-18,0,383844.433859611,606.4296739877,2.7455637985,6.17372933826095E-013,0,2.7455637985,800.5956555795,0,0,0,0.537864857,25.9759646695,0,0,0,-50.0917097844,-140174.570559937,-5.2507600267,-5.3999205789,-6.081445164,-9.6377940059,-8.2536344961,0,0,0,0
1995-06-19,0,384595.162880841,750.7290212301,2.8222010173,4.03496699186593E-013,0,2.8222010173,822.9427685677,0,0,0,0,25.1693140055,0,0,0,-27.9622233742,-140177.392760955,-5.2486676814,-5.3974314065,-6.0775937139,-9.625619418,-8.2455328071,0,0,0,0
1995-06-20,0,385518.163419326,923.0005384842,2.8924449508,2.63713514691165E-013,0,2.8924449508,843.4256245831,0,0,0,0,23.3753009662,0,0,0,-7.6969939369,-140180.285205905,-5.2467498853,-5.3951498877,-6.0740635623,-9.6144604673,-8.2381069831,0,0,0,0
1995-06-21,0,386120.57341457,602.4099952445,2.954256929,1.72355357481146E-013,0,2.954256929,861.449755437,0,0,0,0,20.9783877829,0,0,0,10.1095103391,-140183.239462834,-5.2450622979,-5.3931422384,-6.0709571638,-9.604641017,-8.2315725416,0,0,0,0
1995-06-22,0,386934.185408569,813.6119939986,3.0065537349,1.12646366596883E-013,0,3.0065537349,876.6992993171,0,0,0,0,18.256097615,0,0,0,25.1414276412,-140186.246016569,-5.2436344933,-5.3914436412,-6.068328956,-9.5963331468,-8.2260439948,0,0,0,0
1995-06-23,0,387841.545810909,907.3604023402,3.0489281824,7.36223352318332E-014,0,3.0489281824,889.0555223463,0,0,0,0,15.4051512116,0,0,0,37.2800240923,-140189.294944752,-5.2424775883,-5.3900673217,-6.0661994023,-9.5896015425,-8.2215643881,0,0,0,0
1995-06-24,0,388823.13374858,981.5879376707,3.0814396007,4.81173819337233E-014,0,3.0814396007,898.5357246363,0,0,0,0,12.5616418907,0,0,0,46.5425998044,-140192.376384352,-5.2415899633,-5.3890113527,-6.0645655212,-9.5844367788,-8.2181274498,0,0,0,0
1995-06-25,0,389822.304675745,999.1709271658,3.1044580623,3.14480984183005E-014,0,3.1044580623,905.2478179337,0,0,0,0,9.8165513597,0,0,0,53.0370665238,-140195.480842415,-5.2409615145,-5.3882637145,-6.0634087144,-9.5807800662,-8.2156940575,0,0,0,0
1995-06-26,0,390843.277782487,1020.9731067419,3.1185497564,2.0553547478733E-014,0,3.1185497564,909.3569007606,0,0,0,0,7.2276325832,0,0,0,56.9285227726,-140198.599392171,-5.2405767838,-5.3878060171,-6.0627005278,-9.5785414598,-8.2142043567,0,0,0,0
1995-06-27,0,391868.204610044,1024.9268275565,3.1243937074,1.34331910419963E-014,0,3.1243937074,911.0609740083,0,0,0,0,4.8284669552,0,0,0,58.4149694423,-140201.723785879,-5.2404172326,-5.3876162059,-6.0624068365,-9.5776130898,-8.2135865646,0,0,0,0
1995-06-28,0,392472.119176711,975.2462099826,3.1232779434,8.77953656211827E-015,0,3.1232779434,910.7356215862,0,0,0,4.9483566844,2.7979255213,0,0,0,57.8719904422,-140204.847063822,-5.2404476951,-5.3876524458,-6.0624629099,-9.5777903401,-8.2137045173,0,0,0,0
1995-06-29,0,393286.472738903,814.3535621925,3.1157430756,5.73804556226399E-015,0,3.1157430756,908.538483636,0,0,0,0,0.9186051254,0,0,0,55.457225914,-140207.962806898,-5.2406534117,-5.3878971779,-6.0628415792,-9.5789873291,-8.2145010645,0,0,0,0
1995-06-30,0,394089.192787033,802.7200481299,3.1023685285,3.75021695526416E-015,0,3.1023685285,904.6385180544,0,0,0,0,-0.7975970531,0,0,0,51.3396337544,-140211.065175426,-5.2410185628,-5.3883315824,-6.0635137252,-9.5811120095,-8.2159149522,0,0,0,0
1995-07-01,0,394883.837270827,794.6444837941,3.0811836058,2.4510309405772E-015,0,3.0811836058,898.4610775238,0,0,0,0,-3.0962569248,0,0,0,44.8120846895,-140214.146359032,-5.2415969525,-5.3890196674,-6.0645783864,-9.5844774462,-8.2181545122,0,0,0,0
1995-07-02,0,395594.31994139,710.4826705627,3.0553258815,1.60192136703825E-015,0,3.0553258815,890.9210663499,0,0,0,0,-4.4846852924,0,0,0,36.9219649814,-140217.201684913,-5.2423029187,-5.3898595248,-6.0658778821,-9.588585204,-8.2208880566,0,0,0,0
1995-07-03,0,396347.944760127,753.6248187371,3.0253384714,1.04696845057752E-015,0,3.0253384714,882.1768549445,0,0,0,0,-5.7188729341,0,0,0,27.8276450417,-140220.227023385,-5.2431216334,-5.3908335141,-6.0673849176,-9.5933490038,-8.2240581699,0,0,0,0
1995-07-04,0,397199.427943081,851.4831829536,2.9917274448,6.84267629522498E-016,0,2.9917274448,872.3760111782,0,0,0,0,-6.8091163214,0,0,0,17.6766927411,-140223.21875083,-5.2440392799,-5.3919251982,-6.0690740602,-9.5986884511,-8.2276113532,0,0,0,0
1995-07-05,0,398083.090826269,883.6628831885,2.9549573882,4.472170947979E-016,0,2.9549573882,861.6540066062,0,0,0,0,-7.7670471838,0,0,0,6.6045796348,-140226.173708218,-5.245043174,-5.3931194875,-6.0709219617,-9.604529742,-8.2314984927,0,0,0,0
1995-07-06,0,398692.866938049,609.7761117799,2.9154497937,2.92287872829878E-016,0,2.9154497937,850.1337467135,0,0,0,0,-8.604810099,0,0,0,-5.2657887921,-140229.089158011,-5.2461218083,-5.3944026918,-6.0729074399,-9.6108059182,-8.2356750305,0,0,0,0
1995-07-07,0,399542.963676564,850.0967385148,2.8735833957,1.91030713264711E-016,0,2.8735833957,837.9256689539,0,0,0,0,-9.334494364,0,0,0,-17.823975086,-140231.962741407,-5.2472648424,-5.3957625099,-6.0750114612,-9.6174568138,-8.2401009288,0,0,0,0
1995-07-08,0,400413.790507226,870.8268306621,2.8296958011,1.24852027068754E-016,0,2.8296958011,825.128218169,0,0,0,0,-9.9677549837,0,0,0,-30.9715344051,-140234.792437208,-5.2484630592,-5.3971879764,-6.077217059,-9.6244287967,-8.2447404975,0,0,0,0
1995-07-09,0,401253.265097768,839.474590542,2.7840859336,8.15995941007478E-017,0,2.7840859336,811.8285593536,0,0,0,0,-10.5155728819,0,0,0,-44.6213017548,-140237.576523142,-5.2497082974,-5.3986693822,-6.0795092106,-9.6316743798,-8.2495621359,0,0,0,0
1995-07-10,0,402122.90415036,869.6390525924,2.7370169435,5.33310825121012E-017,0,2.7370169435,798.1034260955,0,0,0,0,-10.9881163146,0,0,0,-58.6965435471,-140240.313540085,-5.2509933725,-5.4001981802,-6.0818746914,-9.6391517592,-8.2545380252,0,0,0,0
1995-07-11,0,402982.783598958,859.8794485979,2.6887193334,3.48556189924294E-017,0,2.6887193334,784.020032085,0,0,0,0,-11.3946746771,0,0,0,-73.1300460919,-140243.002259419,-5.2523119913,-5.4017668837,-6.0843019171,-9.6468243171,-8.2596437979,0,0,0,0
1995-07-12,0,403828.82803076,846.0444318016,2.6393941269,2.27806021951594E-017,0,2.6393941269,769.6369949482,0,0,0,0,-11.74364301,0,0,0,-87.863191763,-140245.641653546,-5.2536586655,-5.4033689635,-6.0867807854,-9.654660119,-8.2648582026,0,0,0,0
1995-07-13,1.23510091043499E-011,402476.663816249,754.7392399542,2.5923689563,4.2787695546732E-012,0,2.5923689562,755.9246392813,0,1.23510091043499E-011,0,28.0765455354,-11.1199867106,0,0,0,-101.9256559641,-140248.234022502,-5.2549425442,-5.4048963382,-6.0891440639,-9.6621305372,-8.2698294596,0,0,0,0
1995-07-14,1.4530598946294E-011,397447.129365539,766.468155824,2.5553149119,7.83030631359447E-012,0,2.5553149119,745.1198249934,0,1.4530598946294E-011,0,77.2373934652,-8.2494993761,0,0,0,-113.0805787864,-140250.789337414,-5.2559541917,-5.4060998514,-6.0910062375,-9.6680169424,-8.2737466208,0,0,0,0
1995-07-15,0,398212.616512409,765.4871468708,2.5243491556,5.11765673233303E-012,0,2.5243491556,736.0903316832,0,0,0,0,-6.5051441546,0,0,0,-122.4601806308,-140253.313686569,-5.2567996172,-5.4071056173,-6.0925624404,-9.6729361622,-8.2770201598,0,0,0,0
1995-07-16,0,399039.453660963,826.8371485539,2.4966750875,3.34474915553731E-012,0,2.4966750875,728.0206817671,0,0,0,0,-5.5729748286,0,0,0,-130.8799390812,-140255.810361657,-5.2575551731,-5.4080044694,-6.0939532175,-9.6773324644,-8.2799457187,0,0,0,0
1995-07-17,0,399874.355545798,834.9018848352,2.470316106,2.18602917284127E-012,0,2.470316106,720.3345059487,0,0,0,0,-5.2158597124,0,0,0,-138.9162234338,-140258.280677763,-5.2582748246,-5.4088606076,-6.0952779042,-9.681519852,-8.2827322534,0,0,0,0
1995-07-18,0,400706.340767894,831.9852220953,2.4439101979,1.42872404544951E-012,0,2.4439101979,712.634646509,0,0,0,0,-5.2559492418,0,0,0,-146.9661914078,-140260.724587961,-5.2589957574,-5.4097182699,-6.0966049491,-9.6857146943,-8.2855237489,0,0,0,0
1995-07-19,7.76478881192588E-012,401353.004091279,695.0978855567,2.4166245362,3.62372418302876E-012,0,2.4166245362,704.6782543931,0,7.76478881192588E-012,0,0.6454378284,-5.5397675797,0,0,0,-155.2726920579,-140263.141212497,-5.259740709,-5.4106045066,-6.0979762067,-9.6900492943,-8.2884082474,0,0,0,0
1995-07-20,0,402001.215057918,688.5731017822,2.3879235521,2.36835900393814E-012,0,2.3879235521,696.3091597829,0,0,0,0.537864857,-5.9811710581,0,0,0,-163.9918952024,-140265.529136049,-5.2605243018,-5.4115367128,-6.0994185921,-9.6946087324,-8.2914423665,0,0,0,0
1995-07-21,0,402772.500295777,771.2852378593,2.357440232,1.54788943314297E-012,0,2.357440232,687.4203429556,0,0,0,0,-6.5313765953,0,0,0,-173.230820564,-140267.886576281,-5.2613565558,-5.4125268093,-6.1009505499,-9.6994513124,-8.2946649048,0,0,0,0
1995-07-22,0,403688.603959836,916.1036640583,2.3249931963,1.01165477583915E-012,0,2.3249931963,677.9589143763,0,0,0,0,-7.136435383,0,0,0,-183.0423576776,-140270.211569477,-5.262242423,-5.4135806871,-6.1025811954,-9.7046058482,-8.298095037,0,0,0,0
1995-07-23,0,404407.519221599,718.9152617629,2.2905314391,6.61187655632521E-013,0,2.2905314391,667.9100008814,0,0,0,0,-7.7583820558,0,0,0,-193.4413797067,-140272.502100916,-5.2631832961,-5.4147000029,-6.104313092,-9.7100804426,-8.3017381551,0,0,0,0
1995-07-24,4.35917968388821E-012,403902.183084032,681.3106356374,2.2558688268,1.94228141176569E-012,0,2.2558688268,657.802518841,0,4.35917968388821E-012,0,15.8132267958,-7.8516132136,0,0,0,-203.8989702814,-140274.757969743,-5.2641296529,-5.4158258425,-6.1060550826,-9.7155869449,-8.3054025065,0,0,0,0
1995-07-25,2.28856933404131E-011,402082.95139196,739.7276759946,2.2242814469,9.19769841886257E-012,0,2.2242814469,648.5917625018,0,2.28856933404131E-011,0,34.1006319338,-6.9864748923,0,0,0,-213.4598351548,-140276.98225119,-5.2649920499,-5.4168517987,-6.1076425256,-9.7206049158,-8.3087417604,0,0,0,0
1995-07-26,0,402969.660978052,886.7095860917,2.1940277,6.01134379041339E-012,0,2.1940277,639.7698883477,0,0,0,0,-6.6278464541,0,0,0,-222.6318178432,-140279.17627889,-5.2658180361,-5.4178344386,-6.1091629461,-9.7254110258,-8.3119400295,0,0,0,0
1995-07-27,0,403885.502191067,915.8412130155,2.1639023706,3.92883659812477E-012,0,2.1639023706,630.9854602263,0,0,0,0,-6.6205257508,0,0,0,-231.7663544989,-140281.340181261,-5.2666405162,-5.4188129075,-6.1106769128,-9.7301967354,-8.3151247229,0,0,0,0
1995-07-28,0,404615.813133873,730.3109428055,2.1330993728,2.56777145891753E-012,0,2.1330993728,622.0034266413,0,0,0,0,-6.8489342122,0,0,0,-241.0984966181,-140283.473280633,-5.2674814981,-5.4198133871,-6.1122249362,-9.7350900993,-8.3183810559,0,0,0,0
1995-07-29,1.30775390516646E-011,404745.589412729,694.846170858,2.1019522626,6.20866563570402E-012,0,2.1019522626,612.9210512431,0,1.30775390516646E-011,0,7.530107998,-6.9804231357,0,0,0,-250.5309805506,-140285.575232896,-5.2683318748,-5.4208250434,-6.1137902532,-9.740038129,-8.3216737667,0,0,0,0
1995-07-30,0,405049.324005598,562.0522577842,2.0702399623,4.05780032311146E-012,0,2.0702399623,603.6738686156,0,0,0,3.4423350848,-7.1769426652,0,0,0,-260.1282717124,-140287.645472858,-5.2691976824,-5.421855057,-6.1153839741,-9.7450759448,-8.3250262265,0,0,0,0
1995-07-31,0,405978.351169485,929.0271638874,2.0374509172,2.6520583372302E-012,0,2.0374509172,594.112711425,0,0,0,0,-7.5237062735,0,0,0,-270.0395374373,-140289.682923775,-5.2700928871,-5.4229200432,-6.1170318075,-9.7502848122,-8.3284925142,0,0,0,0
1995-08-01,0,406763.712728542,785.361559057,1.9970758865,1.73330693085437E-012,0,1.9970758865,582.3395105417,0,0,0,0,-9.7761249968,0,0,0,-282.4844652164,-140291.679999662,-5.2711952041,-5.4242314218,-6.1190608792,-9.7566987892,-8.3327607528,0,0,0,0
1995-08-02,0,407550.745099053,787.0323705111,1.9551928099,1.13283817115635E-012,0,1.9551928099,570.1265693506,0,0,0,0,-10.2577483813,0,0,0,-295.3691333034,-140293.635192472,-5.2723386936,-5.4255917817,-6.1211657387,-9.7633523344,-8.3371884143,0,0,0,0
1995-08-03,0,408230.090442988,679.3453439343,1.9117565929,7.40389540470073E-013,0,1.9117565929,557.4607385135,0,0,0,0,-10.7540742442,0,0,0,-308.7066910362,-140295.546949065,-5.2735245869,-5.4270025874,-6.1233486522,-9.7702526115,-8.3417802657,0,0,0,0
1995-08-04,0,408880.660389839,650.5699468508,1.8667945985,4.83896716755168E-013,0,1.8667945985,544.3499969851,0,0,0,0,-11.2439469299,0,0,0,-322.4891594605,-140297.413743663,-5.2747521369,-5.4284629503,-6.1256082446,-9.7773952735,-8.3465334143,0,0,0,0
1995-08-05,0,409626.275187496,745.6147976571,1.8203818381,3.1626058944291E-013,0,1.8203818381,530.8162177267,0,0,0,0,-11.7133974203,0,0,0,-336.6946656147,-140299.234125501,-5.2760192956,-5.429970434,-6.1279407461,-9.7847684042,-8.3514399304,0,0,0,0
1995-08-06,0,410179.688533005,553.4133455096,1.772622775,2.06698572177715E-013,0,1.772622775,516.8898619053,0,0,0,0,-12.1537330463,0,0,0,-351.2927483319,-140301.006748276,-5.2773232111,-5.4315216456,-6.1303409069,-9.7923554086,-8.3564887707,0,0,0,0
1995-08-07,0,410782.977455843,603.2889228381,1.7236381607,1.35092076491618E-013,0,1.7236381607,502.6061401353,0,0,0,0,-12.5600836093,0,0,0,-366.2481969977,-140302.730386437,-5.2786605864,-5.4331126629,-6.1328026585,-9.800137104,-8.3616671698,0,0,0,0
1995-08-08,0,411389.599080791,606.6216249478,1.6735556746,8.82921876940998E-014,0,1.6735556746,488.0022832437,0,0,0,0,-12.930301217,0,0,0,-381.5237807852,-140304.403942112,-5.2800279358,-5.4347393391,-6.1353195843,-9.8080932073,-8.3669616303,0,0,0,0
1995-08-09,0,412102.797917797,713.1988370054,1.6225034227,5.77051638427796E-014,0,1.6225034227,473.1156464504,0,0,0,0,-13.2641333705,0,0,0,-397.0821444743,-140306.026445534,-5.2814217617,-5.4363975132,-6.1378852462,-9.8162033676,-8.3723586093,0,0,0,0
1995-08-10,0,412932.839378503,830.0414607065,1.5706055657,3.77143892465195E-014,0,1.5706055657,457.9824344972,0,0,0,0,-13.5626063875,0,0,0,-412.8870833233,-140307.5970511,-5.2828386742,-5.4380831526,-6.1404934046,-9.8244478607,-8.3778449814,0,0,0,0
1995-08-11,0,413840.361509424,907.5221309212,1.5179795176,2.46490099241953E-014,0,1.5179795176,442.6368849005,0,0,0,0,-13.8275700791,0,0,0,-428.9043598159,-140309.115030618,-5.2842754678,-5.4397924435,-6.1431381587,-9.8328080343,-8.383408334,0,0,0,0
1995-08-12,0,414769.203987042,928.8424776175,1.4647342906,1.61098642290527E-014,0,1.4647342906,427.110785132,0,0,0,0,-14.0613654779,0,0,0,-445.1021864802,-140310.579764908,-5.2857291662,-5.4415218453,-6.1458140299,-9.8412665706,-8.389037143,0,0,0,0
1995-08-13,0,415714.052183968,944.8481969259,1.4109696606,1.05289310311715E-014,0,1.4109696606,411.4332295014,0,0,0,0,-14.26658597,0,0,0,-461.4514690066,-140311.990734569,-5.2871970453,-5.4432681173,-6.1485160041,-9.8498076193,-8.3947208606,0,0,0,0
1995-08-14,0,416639.889116387,925.8369324197,1.3567759125,6.88139807281815E-015,0,1.3567759125,395.6305447054,0,0,0,0,-14.4459088835,0,0,0,-477.9258806984,-140313.347510481,-5.2886766401,-5.445028327,-6.1512395439,-9.8584168376,-8.4004499424,0,0,0,0
1995-08-15,0,417646.470309948,1006.5811935609,1.3022339806,4.49747835714683E-015,0,1.3022339806,379.726330883,0,0,0,0,-14.6019798418,0,0,0,-494.5018214167,-140314.649744462,-5.290165741,-5.4467998457,-6.1539805819,-9.8670813685,-8.4062158323,0,0,0,0
1995-08-16,0,418696.915536019,1050.4452260711,1.2474158505,2.93941890281031E-015,0,1.2474158505,363.7415787478,0,0,0,0,-14.7373362847,0,0,0,-511.1583004477,-140315.897160313,-5.2916623827,-5.4485803353,-6.1567355003,-9.8757897761,-8.4120109204,0,0,0,0
1995-08-17,0,419778.877891228,1081.9623552082,1.1923851224,1.92111730175837E-015,0,1.1923851224,347.6948338678,0,0,0,0,-14.8543597575,0,0,0,-527.8767722235,-140317.089545435,-5.2931648288,-5.4503677301,-6.159501103,-9.8845319571,-8.4178284833,0,0,0,0
1995-08-18,0,420885.952468355,1107.0745771269,1.1371976644,1.25558547765573E-015,0,1.1371976644,331.6023871508,0,0,0,0,-14.9552490526,0,0,0,-544.6409458364,-140318.226743099,-5.2946715538,-5.4521602155,-6.1622745823,-9.8932990362,-8.4236626149,0,0,0,0
1995-08-19,0,422100.87124132,1214.9187729651,1.0819023044,8.20613551425008E-016,0,1.0819023044,315.4784766364,0,0,0,0,-15.04200821,0,0,0,-561.4365832466,-140319.308645404,-5.2961812248,-5.4539562055,-6.1650534843,-9.9020832567,-8.4295081534,0,0,0,0
1995-08-20,0,423235.247045454,1134.3758041341,1.0265415255,5.36328758787226E-016,0,1.0265415255,299.3354902373,0,0,0,0,-15.1164448735,0,0,0,-578.2512965415,-140320.335186929,-5.2976926819,-5.4557543203,-6.1678356739,-9.9108778695,-8.4353606075,0,0,0,0
1995-08-21,0,424458.638958722,1223.3919132686,0.9711521407,3.50528622154412E-016,0,0.9711521407,283.1841624542,0,0,0,0,-15.1801756424,0,0,0,-595.0743512204,-140321.30633907,-5.2992049199,-5.4575533642,-6.1706193011,-9.9196770267,-8.4412160858,0,0,0,0
1995-08-22,0,425751.494444666,1292.8554859437,0.9157659312,2.29095145349489E-016,0,0.9157659312,267.0337605875,0,0,0,0,-15.2346359355,0,0,0,-611.8964799829,-140322.222105001,-5.3007170713,-5.459352305,-6.1734027688,-9.9284756795,-8.4470712283,0,0,0,0
1995-08-23,0,426784.665676187,1073.5333666641,0.8604706424,1.49729814644304E-016,0,0.8604706424,250.9098708419,0,0,0,0.537864857,-15.2634191032,0,0,0,-628.6920966244,-140323.082575644,-5.3022267403,-5.4611482927,-6.1761816671,-9.9372598886,-8.4529167592,0,0,0,0
1995-08-24,0,427978.429197323,1266.4153643932,0.8053763425,9.78589806397558E-017,0,0.8053763425,234.8445886563,0,0,0,0.9681567426,-15.2599058431,0,0,0,-645.4291057058,-140323.887951986,-5.303730922,-5.4629377523,-6.1789504647,-9.9460121686,-8.4587410426,0,0,0,0
1995-08-25,0,429096.797179795,1118.3679824723,0.7504472151,6.39577369049818E-017,0,0.7504472151,218.8274701436,0,0,0,0,-15.2666712976,0,0,0,-662.1179511143,-140324.638399201,-5.3052305941,-5.4647218471,-6.1817109614,-9.9547382093,-8.4645478649,0,0,0,0
1995-08-26,0,430206.936534741,1110.1393549462,0.6956599076,4.18008861656285E-017,0,0.6956599076,202.8517057584,0,0,0,0,-15.2801044775,0,0,0,-678.7654423953,-140325.334059109,-5.3067263943,-5.4665013356,-6.1844643308,-9.9634417205,-8.4703396946,0,0,0,0
1995-08-27,0,431320.227228601,1113.2906938598,0.6410001685,2.731982350826E-017,0,0.6410001685,186.9131398171,0,0,0,0,-15.2975657729,0,0,0,-695.3757352325,-140325.975059277,-5.3082187116,-5.4682766807,-6.1872112893,-9.9721249662,-8.4761180385,0,0,0,0
1995-08-28,0,432393.586817085,1073.3595884844,0.5864602946,1.78554290348082E-017,0,0.5864602946,171.0095260805,0,0,0,0,-15.317153442,0,0,0,-711.9510758649,-140326.561519572,-5.3097077564,-5.4700481326,-6.1899522238,-9.9807891701,-8.4818837109,0,0,0,0
1995-08-29,0,433395.516470793,1001.9296537079,0.5320372044,1.16697805870042E-017,0,0.5320372044,155.1399660362,0,0,0,0,-15.3375228399,0,0,0,-728.492362805,-140327.093556776,-5.3111936127,-5.4718157913,-6.1926872893,-9.9894348218,-8.4876370375,0,0,0,0
1995-08-30,0,434434.962691832,1039.4462210385,0.4777309955,7.62702361748553E-018,0,0.4777309955,139.3044881032,0,0,0,0,-15.3577469376,0,0,0,-744.9995676339,-140327.571287772,-5.3126762779,-5.4735796538,-6.1954164809,-9.9980619056,-8.493378008,0,0,0,0
1995-08-31,0,435476.616669315,1041.6539774831,0.4235438723,4.98479717146213E-018,0,0.4235438723,123.5037351275,0,0,0,0,-15.3772091033,0,0,0,-761.4720475054,-140327.994831644,-5.3141556919,-5.4753396483,-6.1981396877,-10.0066700716,-8.4991063893,0,0,0,0
1995-09-01,0,436456.228974581,979.6123052661,0.3658236062,3.25791607405679E-018,0,0.3658236062,106.6727314758,0,0,0,0,-16.4651800455,0,0,0,-779.1641822535,-140328.36065525,-5.3157315676,-5.4772143991,-6.2010404548,-10.0158395126,-8.5052082763,0,0,0,0
1995-09-02,1.59836588409235E-011,425861.875363802,723.1890833177,0.3251794999,5.53721404991238E-012,0,0.3251794999,94.8210691917,0,1.59836588409235E-011,0,150.8173059028,-11.5264827842,0,0,0,-791.8769756339,-140328.68583475,-5.3168412308,-5.4785345173,-6.2030830491,-10.0222962349,-8.5095049602,0,0,0,0
1995-09-03,0,409730.353030796,957.8056865402,0.3209923049,3.61895941563682E-012,0,0.3209923049,93.6000995128,0,0,0,227.7319804538,-0.899977374,0,0,0,-793.9590764092,-140329.006827055,-5.3169555494,-5.4786705171,-6.2032934791,-10.0229614127,-8.5099476087,0,0,0,0
1995-09-04,0,410636.428798446,962.5827568512,0.3394847552,2.3652448928236E-012,0,0.3394847552,98.9924256361,0,0,0,0.7530107998,5.7318108785,0,0,0,-789.4278813823,-140329.34631181,-5.3164506695,-5.4780698834,-6.2023641298,-10.0200237022,-8.5079926829,0,0,0,0
1995-09-05,0,410605.824968664,590.9730514199,0.3715285635,1.54585414217576E-012,0,0.3715285635,108.3362746896,0,0,0,8.2831187978,9.715377617,0,0,0,-780.9451634252,-140329.717840374,-5.3155758111,-5.4770291024,-6.2007537487,-10.0149332231,-8.5046051778,0,0,0,0
1995-09-06,1.74367187355529E-011,403944.835074903,701.0635563216,0.4206503158,7.05091939233951E-012,0,0.4206503158,122.6599853691,0,1.74367187355529E-011,0,98.1065499168,14.7443609953,0,0,0,-767.482583842,-140330.13849069,-5.3142346916,-5.4754336308,-6.1982851052,-10.0071297419,-8.4994122811,0,0,0,0
